#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1215	chr10	82654036	82654458	CpG: 32	422	32	253	15.2	60	0.86
1216	chr10	82799899	82800722	CpG: 86	823	86	520	20.9	63.2	1.06
1216	chr10	82822753	82823565	CpG: 79	812	79	554	19.5	68.2	0.85
1218	chr10	83006505	83007097	CpG: 65	592	65	375	22	63.3	1.1
1219	chr10	83111206	83111662	CpG: 50	456	50	338	21.9	74.1	0.8
1219	chr10	83185419	83185974	CpG: 50	555	50	345	18	62.2	0.94
1225	chr10	83902968	83904200	CpG: 113	1232	113	824	18.3	66.9	0.83
1225	chr10	83996512	83997073	CpG: 63	561	63	372	22.5	66.3	1.03
1226	chr10	84039018	84040205	CpG: 82	1187	82	729	13.8	61.4	0.73
1226	chr10	84084975	84085421	CpG: 38	446	38	271	17	60.8	0.93
1227	chr10	84217584	84217821	CpG: 32	237	32	174	27	73.4	1
1227	chr10	84221736	84222114	CpG: 32	378	32	225	16.9	59.5	0.96
1227	chr10	84222830	84223073	CpG: 25	243	25	165	20.6	67.9	0.91
1228	chr10	84380259	84380718	CpG: 46	459	46	289	20	63	1.02
1230	chr10	84565165	84565983	CpG: 77	818	77	493	18.8	60.3	1.04
1230	chr10	84646996	84648235	CpG: 167	1239	167	887	27	71.6	1.05
1232	chr10	84849491	84851001	CpG: 133	1510	133	956	17.6	63.3	0.88
1232	chr10	84851103	84851304	CpG: 15	201	15	122	14.9	60.7	0.84
1233	chr10	85061390	85061613	CpG: 23	223	23	149	20.6	66.8	0.93
1235	chr10	85292075	85292396	CpG: 35	321	35	225	21.8	70.1	0.89
1236	chr10	85334568	85335054	CpG: 46	486	46	321	18.9	66	0.87
1236	chr10	85379167	85379967	CpG: 97	800	97	585	24.2	73.1	0.92
1236	chr10	85391170	85391663	CpG: 64	493	64	338	26	68.6	1.1
1236	chr10	85420148	85420629	CpG: 43	481	43	305	17.9	63.4	0.89
1237	chr10	85484515	85485162	CpG: 80	647	80	457	24.7	70.6	0.99
1239	chr10	85763009	85763582	CpG: 52	573	52	360	18.2	62.8	0.92
1242	chr10	86148208	86148543	CpG: 37	335	37	228	22.1	68.1	0.96
1242	chr10	86167606	86168711	CpG: 93	1105	93	691	16.8	62.5	0.87
1242	chr10	86241760	86242276	CpG: 49	516	49	290	19	56.2	1.2
1243	chr10	86371484	86371863	CpG: 31	379	31	251	16.4	66.2	0.86
1245	chr10	86521128	86521356	CpG: 25	228	25	166	21.9	72.8	0.83
1248	chr10	86955190	86956698	CpG: 138	1508	138	936	18.3	62.1	0.95
1253	chr10	87609363	87609942	CpG: 55	579	55	370	19	63.9	0.93
1255	chr10	87819561	87820048	CpG: 47	487	47	299	19.3	61.4	1.03
1255	chr10	87841817	87842500	CpG: 85	683	85	501	24.9	73.4	0.93
1255	chr10	87922239	87922736	CpG: 34	497	34	329	13.7	66.2	0.67
1257	chr10	88193352	88193895	CpG: 36	543	36	298	13.3	54.9	0.88
1257	chr10	88194020	88194835	CpG: 78	815	78	530	19.1	65	0.92
1258	chr10	88289226	88289637	CpG: 37	411	37	265	18	64.5	0.88
1259	chr10	88348562	88349300	CpG: 59	738	59	468	16	63.4	0.8
1262	chr10	88807368	88807880	CpG: 58	512	58	374	22.7	73	0.85
1265	chr10	89148480	89149178	CpG: 64	698	64	488	18.3	69.9	0.75
1265	chr10	89194777	89195207	CpG: 37	430	37	239	17.2	55.6	1.11
1265	chr10	89207693	89208554	CpG: 94	861	94	589	21.8	68.4	0.93
1266	chr10	89335763	89336301	CpG: 60	538	60	387	22.3	71.9	0.87
1267	chr10	89512540	89512917	CpG: 30	377	30	218	15.9	57.8	0.95
1268	chr10	89597840	89598136	CpG: 27	296	27	207	18.2	69.9	0.75
1273	chr10	90291662	90292647	CpG: 111	985	111	643	22.5	65.3	1.06
1274	chr10	90432648	90432892	CpG: 29	244	29	174	23.8	71.3	0.95
1275	chr10	90545045	90546125	CpG: 99	1080	99	723	18.3	66.9	0.82
1275	chr10	90564723	90564962	CpG: 21	239	21	122	17.6	51	1.37
1276	chr10	90586172	90586938	CpG: 82	766	82	535	21.4	69.8	0.88
1276	chr10	90633446	90634848	CpG: 165	1402	165	939	23.5	67	1.05
1276	chr10	90644244	90644756	CpG: 55	512	55	316	21.5	61.7	1.14
1288	chr10	92184814	92185217	CpG: 46	403	46	273	22.8	67.7	1
1291	chr10	92623185	92624411	CpG: 135	1226	135	821	22	67	0.98
1292	chr10	92772857	92773308	CpG: 37	451	37	305	16.4	67.6	0.73
1293	chr10	92916115	92916633	CpG: 50	518	50	342	19.3	66	0.93
1294	chr10	93002532	93002742	CpG: 21	210	21	147	20	70	0.84
1294	chr10	93051988	93052443	CpG: 54	455	54	289	23.7	63.5	1.18
1295	chr10	93103567	93104272	CpG: 77	705	77	498	21.8	70.6	0.89
1296	chr10	93296415	93297137	CpG: 78	722	78	499	21.6	69.1	0.92
1296	chr10	93308625	93309178	CpG: 38	553	38	298	13.7	53.9	0.95
1297	chr10	93351918	93352610	CpG: 58	692	58	426	16.8	61.6	0.89
1298	chr10	93498084	93499304	CpG: 128	1220	128	822	21	67.4	0.93
1299	chr10	93610544	93611133	CpG: 63	589	63	419	21.4	71.1	0.85
1299	chr10	93661643	93661863	CpG: 26	220	26	148	23.6	67.3	1.05
1300	chr10	93774629	93775220	CpG: 50	591	50	394	16.9	66.7	0.76
1301	chr10	93977441	93978283	CpG: 102	842	102	628	24.2	74.6	0.87
1303	chr10	94151041	94151871	CpG: 95	830	95	591	22.9	71.2	0.9
1305	chr10	94406234	94408200	CpG: 185	1966	185	1201	18.8	61.1	1.01
1308	chr10	94786122	94786636	CpG: 43	514	43	310	16.7	60.3	0.93
1308	chr10	94877020	94879729	CpG: 210	2709	210	1699	15.5	62.7	0.79
1309	chr10	94964350	94964607	CpG: 27	257	27	167	21	65	1.01
1309	chr10	94977296	94978527	CpG: 141	1231	141	833	22.9	67.7	1
1309	chr10	95025879	95026991	CpG: 117	1112	117	705	21	63.4	1.05
1312	chr10	95403194	95403966	CpG: 88	772	88	535	22.8	69.3	0.95
1318	chr10	96079118	96080418	CpG: 128	1300	128	844	19.7	64.9	0.94
1318	chr10	96080669	96080873	CpG: 17	204	17	108	16.7	52.9	1.2
1335	chr10	98376467	98378541	CpG: 223	2074	223	1317	21.5	63.5	1.07
1337	chr10	98569415	98570375	CpG: 106	960	106	652	22.1	67.9	0.96
1338	chr10	98724130	98726815	CpG: 195	2685	195	1555	14.5	57.9	0.87
1343	chr10	99478090	99479274	CpG: 97	1184	97	777	16.4	65.6	0.77
1347	chr10	99949781	99950444	CpG: 58	663	58	429	17.5	64.7	0.84
1348	chr10	100051584	100051973	CpG: 31	389	31	246	15.9	63.2	0.8
1366	chr10	102490799	102491296	CpG: 39	497	39	309	15.7	62.2	0.81
1369	chr10	102830202	102830406	CpG: 19	204	19	149	18.6	73	0.7
1386	chr10	105010496	105011506	CpG: 79	1010	79	552	15.6	54.7	1.07
1386	chr10	105011906	105012114	CpG: 21	208	21	122	20.2	58.7	1.24
1387	chr10	105236889	105237215	CpG: 25	326	25	195	15.3	59.8	0.87
1388	chr10	105278138	105278922	CpG: 78	784	78	516	19.9	65.8	0.92
1399	chr10	106708926	106709663	CpG: 55	737	55	497	14.9	67.4	0.66
1405	chr10	107598638	107599929	CpG: 149	1291	149	888	23.1	68.8	0.98
1407	chr10	107769199	107770364	CpG: 152	1165	152	824	26.1	70.7	1.04
1423	chr10	109892664	109893106	CpG: 49	442	49	248	22.2	56.1	1.41
1425	chr10	110181978	110182829	CpG: 88	851	88	532	20.7	62.5	1.06
1426	chr10	110356808	110357339	CpG: 58	531	58	357	21.8	67.2	0.97
1427	chr10	110446511	110447494	CpG: 104	983	104	618	21.2	62.9	1.07
1428	chr10	110601538	110602732	CpG: 113	1194	113	806	18.9	67.5	0.84
1429	chr10	110735490	110735896	CpG: 41	406	41	272	20.2	67	0.9
1431	chr10	110910024	110910882	CpG: 95	858	95	572	22.1	66.7	1.01
1431	chr10	110943193	110943953	CpG: 84	760	84	506	22.1	66.6	1
1434	chr10	111409686	111410324	CpG: 49	638	49	382	15.4	59.9	0.87
1437	chr10	111707219	111707479	CpG: 25	260	25	181	19.2	69.6	0.79
1437	chr10	111708892	111709305	CpG: 42	413	42	279	20.3	67.6	0.89
1442	chr10	112365784	112366152	CpG: 40	368	40	230	21.7	62.5	1.13
1456	chr10	114237495	114239257	CpG: 150	1762	150	1133	17	64.3	0.82
1460	chr10	114688114	114688741	CpG: 58	627	58	393	18.5	62.7	0.94
1460	chr10	114752210	114752763	CpG: 52	553	52	318	18.8	57.5	1.15
1460	chr10	114799120	114799649	CpG: 44	529	44	302	16.6	57.1	1.02
1461	chr10	114821307	114823017	CpG: 156	1710	156	1096	18.2	64.1	0.89
1462	chr10	115024454	115024965	CpG: 44	511	44	344	17.2	67.3	0.76
1466	chr10	115550494	115551397	CpG: 65	903	65	576	14.4	63.8	0.72
1468	chr10	115738432	115738635	CpG: 24	203	24	132	23.6	65	1.14
1468	chr10	115855156	115855453	CpG: 20	297	20	185	13.5	62.3	0.7
1469	chr10	115910049	115911421	CpG: 123	1372	123	789	17.9	57.5	1.09
1470	chr10	116018223	116019225	CpG: 120	1002	120	684	24	68.3	1.04
1472	chr10	116386794	116387655	CpG: 112	861	112	582	26	67.6	1.14
1473	chr10	116500350	116500952	CpG: 59	602	59	406	19.6	67.4	0.86
1473	chr10	116510942	116511148	CpG: 18	206	18	123	17.5	59.7	0.99
1474	chr10	116584884	116585908	CpG: 103	1024	103	686	20.1	67	0.91
1475	chr10	116661113	116661605	CpG: 59	492	59	342	24	69.5	0.99
1476	chr10	116812876	116814232	CpG: 156	1356	156	890	23	65.6	1.07
1478	chr10	117066272	117067046	CpG: 76	774	76	527	19.6	68.1	0.85
1478	chr10	117104938	117105155	CpG: 15	217	15	111	13.8	51.2	1.08
1478	chr10	117146930	117147988	CpG: 109	1058	109	637	20.6	60.2	1.14
1479	chr10	117183193	117183542	CpG: 52	349	52	248	29.8	71.1	1.2
1479	chr10	117229350	117230110	CpG: 68	760	68	482	17.9	63.4	0.89
1479	chr10	117282858	117283447	CpG: 71	589	71	348	24.1	59.1	1.41
1482	chr10	117578598	117579352	CpG: 80	754	80	516	21.2	68.4	0.93
1487	chr10	118305038	118306542	CpG: 155	1504	155	943	20.6	62.7	1.05
1490	chr10	118676254	118677449	CpG: 135	1195	135	851	22.6	71.2	0.9
1492	chr10	118890466	118891808	CpG: 145	1342	145	937	21.6	69.8	0.89
1496	chr10	119526678	119526926	CpG: 20	248	20	151	16.1	60.9	0.87
1497	chr10	119542487	119542800	CpG: 23	313	23	178	14.7	56.9	0.93
1497	chr10	119549664	119550387	CpG: 53	723	53	425	14.7	58.8	0.85
1497	chr10	119638346	119639024	CpG: 65	678	65	438	19.2	64.6	0.92
1497	chr10	119645757	119646008	CpG: 27	251	27	167	21.5	66.5	0.99
1497	chr10	119664054	119664630	CpG: 54	576	54	380	18.8	66	0.87
1499	chr10	119851707	119851954	CpG: 20	247	20	138	16.2	55.9	1.05
1499	chr10	119911975	119914666	CpG: 214	2691	214	1585	15.9	58.9	0.92
1500	chr10	119989495	119990244	CpG: 61	749	61	488	16.3	65.2	0.8
1503	chr10	120335423	120336246	CpG: 100	823	100	592	24.3	71.9	0.94
1503	chr10	120414920	120416814	CpG: 190	1894	190	1127	20.1	59.5	1.14
1504	chr10	120470926	120471199	CpG: 23	273	23	167	16.8	61.2	0.94
1506	chr10	120747287	120748080	CpG: 78	793	78	549	19.7	69.2	0.83
1506	chr10	120788057	120788598	CpG: 69	541	69	395	25.5	73	0.96
1506	chr10	120802022	120802704	CpG: 67	682	67	460	19.6	67.4	0.87
1507	chr10	120912559	120913850	CpG: 113	1291	113	860	17.5	66.6	0.81
1508	chr10	121023298	121023566	CpG: 21	268	21	155	15.7	57.8	0.99
1508	chr10	121023762	121024080	CpG: 45	318	45	230	28.3	72.3	1.09
1508	chr10	121043074	121043288	CpG: 18	214	18	137	16.8	64	0.88
1508	chr10	121043948	121044185	CpG: 19	237	19	133	16	56.1	1.04
1508	chr10	121062971	121063763	CpG: 94	792	94	557	23.7	70.3	0.96
1508	chr10	121078644	121079141	CpG: 64	497	64	343	25.8	69	1.1
1509	chr10	121176706	121177220	CpG: 45	514	45	324	17.5	63	0.88
1511	chr10	121484429	121484956	CpG: 78	527	78	385	29.6	73.1	1.11
1512	chr10	121533687	121534271	CpG: 67	584	67	401	22.9	68.7	0.98
1514	chr10	121885654	121886377	CpG: 67	723	67	468	18.5	64.7	0.88
1516	chr10	122115685	122116534	CpG: 99	849	99	625	23.3	73.6	0.86
1517	chr10	122239331	122239668	CpG: 28	337	28	223	16.6	66.2	0.76
1519	chr10	122422280	122423664	CpG: 141	1384	141	771	20.4	55.7	1.33
1519	chr10	122513081	122513626	CpG: 59	545	59	349	21.7	64	1.06
1520	chr10	122633381	122634397	CpG: 102	1016	102	645	20.1	63.5	1
1521	chr10	122701496	122702845	CpG: 133	1349	133	894	19.7	66.3	0.9
1537	chr10	124826023	124826422	CpG: 36	399	36	254	18	63.7	0.92
1541	chr10	125403141	125403977	CpG: 97	836	97	581	23.2	69.5	0.96
1548	chr10	126338007	126338510	CpG: 54	503	54	372	21.5	74	0.79
1548	chr10	126342827	126343122	CpG: 25	295	25	165	16.9	55.9	1.08
1549	chr10	126365392	126365692	CpG: 29	300	29	218	19.3	72.7	0.73
1549	chr10	126415466	126417218	CpG: 176	1752	176	1195	20.1	68.2	0.87
1549	chr10	126467632	126467945	CpG: 40	313	40	224	25.6	71.6	1.02
1549	chr10	126478020	126479290	CpG: 93	1270	93	809	14.6	63.7	0.72
1550	chr10	126486076	126486319	CpG: 21	243	21	141	17.3	58	1.03
1550	chr10	126496340	126497516	CpG: 102	1176	102	659	17.3	56	1.1
1550	chr10	126500684	126500895	CpG: 20	211	20	145	19	68.7	0.81
1550	chr10	126516659	126517431	CpG: 80	772	80	564	20.7	73.1	0.78
1550	chr10	126518582	126518786	CpG: 26	204	26	153	25.5	75	0.94
1550	chr10	126528016	126529023	CpG: 88	1007	88	674	17.5	66.9	0.78
1550	chr10	126558089	126558339	CpG: 20	250	20	152	16	60.8	0.91
1550	chr10	126602036	126603314	CpG: 135	1278	135	896	21.1	70.1	0.86
1550	chr10	126607654	126608267	CpG: 49	613	49	398	16	64.9	0.78
1551	chr10	126617295	126617531	CpG: 23	236	23	170	19.5	72	0.76
1551	chr10	126625568	126625913	CpG: 37	345	37	262	21.4	75.9	0.78
1551	chr10	126626893	126627156	CpG: 23	263	23	191	17.5	72.6	0.67
1551	chr10	126632437	126632773	CpG: 33	336	33	242	19.6	72	0.76
1551	chr10	126648274	126648814	CpG: 57	540	57	357	21.1	66.1	0.97
1551	chr10	126676351	126676576	CpG: 20	225	20	135	17.8	60	0.99
1551	chr10	126699875	126700187	CpG: 30	312	30	203	19.2	65.1	0.93
1551	chr10	126703294	126703932	CpG: 61	638	61	442	19.1	69.3	0.87
1551	chr10	126725748	126726230	CpG: 37	482	37	274	15.4	56.8	0.95
1551	chr10	126727416	126727764	CpG: 37	348	37	240	21.3	69	0.93
1552	chr10	126748548	126749094	CpG: 56	546	56	337	20.5	61.7	1.08
1552	chr10	126763388	126764303	CpG: 77	915	77	605	16.8	66.1	0.77
1552	chr10	126817443	126817709	CpG: 50	266	50	210	37.6	78.9	1.26
1553	chr10	126948744	126949177	CpG: 38	433	38	281	17.6	64.9	0.84
1553	chr10	126949841	126950252	CpG: 31	411	31	245	15.1	59.6	0.85
1553	chr10	126963277	126964002	CpG: 60	725	60	473	16.6	65.2	0.78
1553	chr10	126971166	126971528	CpG: 33	362	33	243	18.2	67.1	0.82
1553	chr10	126972066	126972275	CpG: 26	209	26	148	24.9	70.8	0.99
1553	chr10	126981493	126981749	CpG: 18	256	18	159	14.1	62.1	0.75
1554	chr10	127030828	127031046	CpG: 19	218	19	129	17.4	59.2	1
1554	chr10	127058704	127058958	CpG: 18	254	18	169	14.2	66.5	0.64
1554	chr10	127103546	127104241	CpG: 65	695	65	386	18.7	55.5	1.24
1554	chr10	127113918	127114465	CpG: 57	547	57	364	20.8	66.5	0.99
1555	chr10	127176681	127177096	CpG: 44	415	44	263	21.2	63.4	1.06
1557	chr10	127472334	127473366	CpG: 95	1032	95	659	18.4	63.9	0.9
1557	chr10	127495762	127496925	CpG: 129	1163	129	782	22.2	67.2	0.99
1557	chr10	127520303	127521046	CpG: 57	743	57	461	15.3	62	0.8
1557	chr10	127529914	127530528	CpG: 54	614	54	427	17.6	69.5	0.76
1558	chr10	127533817	127534541	CpG: 82	724	82	541	22.7	74.7	0.81
1558	chr10	127631065	127632269	CpG: 115	1204	115	827	19.1	68.7	0.82
1558	chr10	127648796	127649002	CpG: 20	206	20	125	19.4	60.7	1.06
1558	chr10	127650255	127650456	CpG: 19	201	19	122	18.9	60.7	1.03
1559	chr10	127669126	127669491	CpG: 46	365	46	262	25.2	71.8	1
1559	chr10	127707415	127707827	CpG: 38	412	38	267	18.4	64.8	0.89
1559	chr10	127740189	127740511	CpG: 23	322	23	179	14.3	55.6	0.92
1559	chr10	127759469	127759903	CpG: 32	434	32	281	14.7	64.7	0.72
1559	chr10	127774658	127775151	CpG: 47	493	47	340	19.1	69	0.8
1560	chr10	127805540	127806317	CpG: 66	777	66	450	17	57.9	1.02
1560	chr10	127813800	127814597	CpG: 83	797	83	548	20.8	68.8	0.88
1560	chr10	127846804	127847008	CpG: 18	204	18	137	17.6	67.2	0.81
1560	chr10	127848401	127848901	CpG: 42	500	42	330	16.8	66	0.78
1560	chr10	127895620	127896514	CpG: 95	894	95	550	21.3	61.5	1.13
1560	chr10	127896707	127896916	CpG: 19	209	19	128	18.2	61.2	0.97
1561	chr10	127962116	127962856	CpG: 58	740	58	490	15.7	66.2	0.72
1561	chr10	127984339	127985074	CpG: 56	735	56	462	15.2	62.9	0.77
1561	chr10	127985917	127986279	CpG: 31	362	31	214	17.1	59.1	0.99
1561	chr10	128002339	128003508	CpG: 92	1169	92	729	15.7	62.4	0.81
1561	chr10	128007176	128007415	CpG: 19	239	19	149	15.9	62.3	0.82
1561	chr10	128026651	128027625	CpG: 81	974	81	606	16.6	62.2	0.86
1562	chr10	128063211	128063610	CpG: 37	399	37	240	18.5	60.2	1.04
1562	chr10	128082810	128083012	CpG: 19	202	19	138	18.8	68.3	0.83
1562	chr10	128106023	128106474	CpG: 35	451	35	284	15.5	63	0.79
1562	chr10	128110841	128111049	CpG: 20	208	20	129	19.2	62	1.02
1562	chr10	128132948	128133264	CpG: 28	316	28	232	17.7	73.4	0.7
1562	chr10	128141585	128142274	CpG: 61	689	61	459	17.7	66.6	0.81
1562	chr10	128180841	128181211	CpG: 37	370	37	263	20	71.1	0.8
1562	chr10	128184839	128185741	CpG: 63	902	63	543	14	60.2	0.77
1563	chr10	128242043	128242814	CpG: 71	771	71	510	18.4	66.1	0.84
1563	chr10	128258500	128259129	CpG: 46	629	46	374	14.6	59.5	0.83
1564	chr10	128328121	128328733	CpG: 57	612	57	400	18.6	65.4	0.88
1564	chr10	128346937	128347405	CpG: 66	468	66	359	28.2	76.7	1.01
1564	chr10	128360160	128360602	CpG: 38	442	38	297	17.2	67.2	0.77
1564	chr10	128370671	128371267	CpG: 42	596	42	374	14.1	62.8	0.73
1575	chr10	129881851	129882064	CpG: 18	213	18	143	16.9	67.1	0.75
1576	chr10	129907413	129907694	CpG: 33	281	33	202	23.5	71.9	0.91
144	chr11	74709914	74711706	CpG: 154	1792	154	1161	17.2	64.8	0.82
145	chr11	76414780	76415113	CpG: 29	333	29	209	17.4	62.8	0.89
608	chr11	3023326	3023771	CpG: 40	445	40	293	18	65.8	0.88
608	chr11	3093000	3093702	CpG: 54	702	54	421	15.4	60	0.86
608	chr11	3102285	3103196	CpG: 91	911	91	581	20	63.8	0.98
609	chr11	3165992	3166689	CpG: 80	697	80	484	23	69.4	0.95
609	chr11	3188699	3188940	CpG: 19	241	19	139	15.8	57.7	0.95
609	chr11	3189168	3191064	CpG: 164	1896	164	1210	17.3	63.8	0.86
609	chr11	3231819	3232499	CpG: 72	680	72	474	21.2	69.7	0.88
610	chr11	3308805	3309342	CpG: 53	537	53	363	19.7	67.6	0.88
610	chr11	3352182	3352686	CpG: 48	504	48	312	19	61.9	1
611	chr11	3417028	3417264	CpG: 21	236	21	158	17.8	66.9	0.8
611	chr11	3435669	3435987	CpG: 26	318	26	226	16.4	71.1	0.65
611	chr11	3528954	3529567	CpG: 45	613	45	390	14.7	63.6	0.73
612	chr11	3548599	3549554	CpG: 107	955	107	601	22.4	62.9	1.14
612	chr11	3605403	3605647	CpG: 25	244	25	161	20.5	66	0.94
612	chr11	3661711	3662354	CpG: 90	643	90	467	28	72.6	1.06
613	chr11	3674667	3675011	CpG: 40	344	40	256	23.3	74.4	0.84
613	chr11	3763609	3763860	CpG: 28	251	28	170	22.3	67.7	0.97
613	chr11	3794620	3795480	CpG: 55	860	55	499	12.8	58	0.77
614	chr11	3813420	3813973	CpG: 57	553	57	372	20.6	67.3	0.92
614	chr11	3897988	3898822	CpG: 79	834	79	517	18.9	62	0.99
615	chr11	3996557	3996908	CpG: 35	351	35	220	19.9	62.7	1.02
615	chr11	4018467	4018845	CpG: 34	378	34	255	18	67.5	0.79
615	chr11	4035226	4035536	CpG: 31	310	31	171	20	55.2	1.34
615	chr11	4060222	4060620	CpG: 42	398	42	267	21.1	67.1	0.94
616	chr11	4086645	4087206	CpG: 65	561	65	405	23.2	72.2	0.9
616	chr11	4118126	4118617	CpG: 46	491	46	342	18.7	69.7	0.77
616	chr11	4166615	4167109	CpG: 56	494	56	347	22.7	70.2	0.92
619	chr11	4494215	4494955	CpG: 79	740	79	524	21.4	70.8	0.86
619	chr11	4537624	4537922	CpG: 26	298	26	206	17.4	69.1	0.74
620	chr11	4645941	4646990	CpG: 100	1049	100	662	19.1	63.1	0.96
621	chr11	4748799	4749790	CpG: 93	991	93	648	18.8	65.4	0.88
621	chr11	4795285	4795836	CpG: 43	551	43	345	15.6	62.6	0.8
621	chr11	4846999	4848244	CpG: 165	1245	165	923	26.5	74.1	0.97
622	chr11	4886843	4887277	CpG: 48	434	48	291	22.1	67.1	1.01
622	chr11	4957948	4958538	CpG: 69	590	69	419	23.4	71	0.93
622	chr11	4959846	4960052	CpG: 21	206	21	135	20.4	65.5	0.95
622	chr11	4961394	4962329	CpG: 76	935	76	654	16.3	69.9	0.67
622	chr11	4963955	4964261	CpG: 23	306	23	202	15	66	0.7
622	chr11	4965021	4965400	CpG: 30	379	30	243	15.8	64.1	0.77
623	chr11	4998463	4999699	CpG: 132	1236	132	845	21.4	68.4	0.91
623	chr11	5051987	5052562	CpG: 56	575	56	383	19.5	66.6	0.88
624	chr11	5161165	5162090	CpG: 86	925	86	535	18.6	57.8	1.12
625	chr11	5343963	5345418	CpG: 145	1455	145	895	19.9	61.5	1.07
626	chr11	5420601	5421785	CpG: 88	1184	88	696	14.9	58.8	0.87
626	chr11	5441746	5442352	CpG: 72	606	72	428	23.8	70.6	0.95
627	chr11	5607310	5607802	CpG: 63	492	63	367	25.6	74.6	0.92
627	chr11	5616861	5617204	CpG: 24	343	24	215	14	62.7	0.73
628	chr11	5640731	5641335	CpG: 68	604	68	457	22.5	75.7	0.79
628	chr11	5662031	5662463	CpG: 60	432	60	304	27.8	70.4	1.13
628	chr11	5677611	5677826	CpG: 14	215	14	131	13	60.9	0.78
628	chr11	5688222	5688830	CpG: 60	608	60	398	19.7	65.5	0.92
628	chr11	5737358	5738082	CpG: 57	724	57	460	15.7	63.5	0.78
628	chr11	5761776	5762360	CpG: 55	584	55	410	18.8	70.2	0.8
629	chr11	5778006	5778496	CpG: 50	490	50	336	20.4	68.6	0.9
629	chr11	5802024	5802330	CpG: 31	306	31	199	20.3	65	0.96
629	chr11	5855548	5856096	CpG: 53	548	53	348	19.3	63.5	0.96
629	chr11	5872165	5872408	CpG: 23	243	23	158	18.9	65	0.9
630	chr11	5964999	5966088	CpG: 113	1089	113	626	20.8	57.5	1.26
631	chr11	6099828	6100404	CpG: 55	576	55	375	19.1	65.1	0.9
632	chr11	6167410	6167899	CpG: 35	489	35	295	14.3	60.3	0.79
632	chr11	6174194	6174453	CpG: 18	259	18	145	13.9	56	0.89
632	chr11	6174676	6175012	CpG: 30	336	30	206	17.9	61.3	1
632	chr11	6191323	6192278	CpG: 99	955	99	635	20.7	66.5	0.94
632	chr11	6289597	6289973	CpG: 29	376	29	261	15.4	69.4	0.64
633	chr11	6315428	6316454	CpG: 106	1026	106	687	20.7	67	0.92
633	chr11	6344024	6344765	CpG: 72	741	72	452	19.4	61	1.06
633	chr11	6347284	6347512	CpG: 22	228	22	118	19.3	51.8	1.57
633	chr11	6374941	6375780	CpG: 83	839	83	462	19.8	55.1	1.31
634	chr11	6428551	6428935	CpG: 37	384	37	254	19.3	66.1	0.88
634	chr11	6447037	6447255	CpG: 25	218	25	146	22.9	67	1.02
634	chr11	6505466	6505771	CpG: 30	305	30	216	19.7	70.8	0.79
634	chr11	6525743	6526397	CpG: 61	654	61	426	18.7	65.1	0.88
638	chr11	6963698	6964253	CpG: 51	555	51	379	18.4	68.3	0.79
639	chr11	7113337	7114113	CpG: 107	776	107	557	27.6	71.8	1.09
650	chr11	8524303	8524842	CpG: 60	539	60	358	22.3	66.4	1.01
650	chr11	8564112	8564652	CpG: 59	540	59	377	21.9	69.8	0.91
652	chr11	8910917	8911326	CpG: 41	409	41	282	20	68.9	0.84
654	chr11	9050403	9050649	CpG: 25	246	25	145	20.3	58.9	1.17
669	chr11	11013911	11014585	CpG: 51	674	51	457	15.1	67.8	0.66
669	chr11	11015681	11016520	CpG: 85	839	85	573	20.3	68.3	0.87
671	chr11	11361982	11362329	CpG: 45	347	45	222	25.9	64	1.27
673	chr11	11585307	11586484	CpG: 132	1177	132	776	22.4	65.9	1.04
674	chr11	11708713	11709134	CpG: 51	421	51	286	24.2	67.9	1.05
675	chr11	11925557	11926335	CpG: 87	778	87	519	22.4	66.7	1.01
676	chr11	11936492	11938111	CpG: 134	1619	134	840	16.6	51.9	1.23
679	chr11	12364571	12364927	CpG: 48	356	48	260	27	73	1.01
708	chr11	16157542	16157945	CpG: 44	403	44	275	21.8	68.2	0.94
710	chr11	16407846	16408366	CpG: 42	520	42	326	16.2	62.7	0.87
712	chr11	16652217	16653083	CpG: 80	866	80	578	18.5	66.7	0.83
713	chr11	16851079	16851427	CpG: 25	348	25	204	14.4	58.6	0.84
715	chr11	17059073	17059986	CpG: 106	913	106	613	23.2	67.1	1.05
715	chr11	17108412	17108623	CpG: 19	211	19	141	18	66.8	0.82
715	chr11	17111329	17111729	CpG: 40	400	40	251	20	62.8	1.03
715	chr11	17157530	17157811	CpG: 33	281	33	183	23.5	65.1	1.11
721	chr11	17853291	17853987	CpG: 68	696	68	459	19.5	65.9	0.91
728	chr11	18771462	18771948	CpG: 42	486	42	327	17.3	67.3	0.76
729	chr11	18918887	18919292	CpG: 28	405	28	236	13.8	58.3	0.81
729	chr11	18919694	18920075	CpG: 42	381	42	264	22	69.3	0.92
729	chr11	18920495	18920769	CpG: 20	274	20	168	14.6	61.3	0.8
729	chr11	18927300	18927614	CpG: 36	314	36	216	22.9	68.8	0.98
736	chr11	19819958	19820597	CpG: 64	639	64	427	20	66.8	0.9
736	chr11	19824382	19825905	CpG: 131	1523	131	982	17.2	64.5	0.83
736	chr11	19920720	19921265	CpG: 49	545	49	319	18	58.5	1.05
737	chr11	20012373	20013196	CpG: 83	823	83	539	20.2	65.5	0.94
738	chr11	20101021	20101924	CpG: 82	903	82	593	18.2	65.7	0.86
