#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1202	chr10	80932193	80932449	CpG: 18	256	18	153	14.1	59.8	0.83
1202	chr10	80985711	80986034	CpG: 25	323	25	218	15.5	67.5	0.69
1203	chr10	81014881	81015142	CpG: 20	261	20	175	15.3	67	0.71
1203	chr10	81021813	81022391	CpG: 45	578	45	354	15.6	61.2	0.84
1203	chr10	81031112	81031665	CpG: 43	553	43	370	15.6	66.9	0.7
1203	chr10	81059875	81060305	CpG: 39	430	39	267	18.1	62.1	0.96
1203	chr10	81069901	81070295	CpG: 46	394	46	266	23.4	67.5	1.03
1203	chr10	81079911	81080224	CpG: 23	313	23	197	14.7	62.9	0.75
1203	chr10	81105725	81106291	CpG: 69	566	69	402	24.4	71	0.97
1204	chr10	81135307	81135560	CpG: 25	253	25	176	19.8	69.6	0.82
1204	chr10	81136019	81138167	CpG: 194	2148	194	1379	18.1	64.2	0.88
1204	chr10	81143965	81144997	CpG: 91	1032	91	688	17.6	66.7	0.79
1204	chr10	81147994	81148594	CpG: 45	600	45	320	15	53.3	1.06
1204	chr10	81153378	81154366	CpG: 76	988	76	615	15.4	62.2	0.79
1204	chr10	81167490	81167973	CpG: 55	483	55	344	22.8	71.2	0.95
1204	chr10	81176456	81177055	CpG: 70	599	70	411	23.4	68.6	0.99
1204	chr10	81182870	81183179	CpG: 33	309	33	193	21.4	62.5	1.14
1204	chr10	81190014	81190475	CpG: 40	461	40	282	17.4	61.2	0.93
1204	chr10	81192359	81193075	CpG: 100	716	100	522	27.9	72.9	1.06
1204	chr10	81194489	81194691	CpG: 18	202	18	132	17.8	65.3	0.9
1204	chr10	81233023	81233302	CpG: 32	279	32	203	22.9	72.8	0.89
1204	chr10	81239944	81240211	CpG: 26	267	26	197	19.5	73.8	0.73
1204	chr10	81257266	81257857	CpG: 51	591	51	394	17.3	66.7	0.78
1205	chr10	81266602	81266974	CpG: 38	372	38	247	20.4	66.4	0.93
1205	chr10	81285716	81286098	CpG: 45	382	45	262	23.6	68.6	1
1205	chr10	81292797	81293513	CpG: 80	716	80	482	22.3	67.3	0.99
1205	chr10	81320246	81320558	CpG: 21	312	21	184	13.5	59	0.85
1205	chr10	81320669	81321281	CpG: 55	612	55	384	18	62.7	0.93
1205	chr10	81322538	81322776	CpG: 20	238	20	162	16.8	68.1	0.73
1205	chr10	81325244	81325950	CpG: 51	706	51	433	14.4	61.3	0.77
1205	chr10	81332456	81333187	CpG: 67	731	67	497	18.3	68	0.79
1205	chr10	81337880	81338283	CpG: 40	403	40	228	19.9	56.6	1.29
1205	chr10	81342975	81343543	CpG: 57	568	57	366	20.1	64.4	0.97
1205	chr10	81346554	81347061	CpG: 53	507	53	343	20.9	67.7	0.91
1205	chr10	81350076	81350696	CpG: 63	620	63	402	20.3	64.8	0.99
1205	chr10	81357375	81357954	CpG: 81	579	81	424	28	73.2	1.05
1205	chr10	81363994	81364952	CpG: 70	958	70	555	14.6	57.9	0.87
1205	chr10	81378147	81379056	CpG: 82	909	82	590	18	64.9	0.86
1205	chr10	81384188	81384648	CpG: 44	460	44	278	19.1	60.4	1.05
1206	chr10	81420266	81420785	CpG: 43	519	43	328	16.6	63.2	0.84
1206	chr10	81430029	81431239	CpG: 139	1210	139	780	23	64.5	1.11
1206	chr10	81464207	81464741	CpG: 39	534	39	373	14.6	69.9	0.65
1206	chr10	81482358	81482796	CpG: 44	438	44	269	20.1	61.4	1.09
1206	chr10	81496043	81496501	CpG: 61	458	61	316	26.6	69	1.12
1206	chr10	81499183	81499537	CpG: 25	354	25	235	14.1	66.4	0.64
1206	chr10	81502810	81503100	CpG: 38	290	38	196	26.2	67.6	1.15
1207	chr10	81544537	81545375	CpG: 105	838	105	555	25.1	66.2	1.14
1207	chr10	81570859	81571092	CpG: 24	233	24	158	20.6	67.8	0.96
1207	chr10	81575172	81575397	CpG: 27	225	27	172	24	76.4	0.82
1207	chr10	81587685	81588086	CpG: 27	401	27	262	13.5	65.3	0.63
1207	chr10	81600962	81601183	CpG: 19	221	19	145	17.2	65.6	0.8
1207	chr10	81627410	81627647	CpG: 26	237	26	148	21.9	62.4	1.14
1207	chr10	81643291	81643935	CpG: 75	644	75	437	23.3	67.9	1.02
1207	chr10	81649033	81649387	CpG: 36	354	36	239	20.3	67.5	0.91
1208	chr10	81687361	81687748	CpG: 38	387	38	255	19.6	65.9	0.93
1208	chr10	81704878	81705157	CpG: 32	279	32	191	22.9	68.5	0.98
1208	chr10	81770844	81771138	CpG: 30	294	30	190	20.4	64.6	0.99
1209	chr10	81812129	81812504	CpG: 38	375	38	252	20.3	67.2	0.92
1209	chr10	81846465	81846852	CpG: 38	387	38	255	19.6	65.9	0.93
1209	chr10	81863987	81864266	CpG: 32	279	32	191	22.9	68.5	0.98
1210	chr10	81930182	81930476	CpG: 30	294	30	190	20.4	64.6	0.99
1210	chr10	81978620	81978995	CpG: 39	375	39	253	20.8	67.5	0.94
1210	chr10	81997095	81997374	CpG: 32	279	32	191	22.9	68.5	0.98
1210	chr10	82048213	82048478	CpG: 29	265	29	180	21.9	67.9	0.95
1211	chr10	82083367	82083670	CpG: 32	303	32	198	21.1	65.3	1
1211	chr10	82127959	82128352	CpG: 39	393	39	261	19.8	66.4	0.93
1211	chr10	82178292	82178540	CpG: 28	248	28	167	22.6	67.3	1.01
1213	chr10	82354365	82354618	CpG: 25	253	25	163	19.8	64.4	0.96
1215	chr10	82622660	82623248	CpG: 53	588	53	392	18	66.7	0.81
1215	chr10	82629705	82630318	CpG: 83	613	83	448	27.1	73.1	1.01
1215	chr10	82698982	82699824	CpG: 95	842	95	595	22.6	70.7	0.91
1216	chr10	82763362	82764321	CpG: 87	959	87	511	18.1	53.3	1.28
1216	chr10	82811956	82812375	CpG: 50	419	50	312	23.9	74.5	0.87
1217	chr10	82858991	82859430	CpG: 40	439	40	279	18.2	63.6	0.93
1217	chr10	82860219	82860691	CpG: 43	472	43	310	18.2	65.7	0.86
1217	chr10	82954363	82954671	CpG: 35	308	35	231	22.7	75	0.81
1218	chr10	82985164	82985876	CpG: 67	712	67	452	18.8	63.5	0.94
1219	chr10	83191291	83191713	CpG: 32	422	32	253	15.2	60	0.86
1220	chr10	83337154	83337977	CpG: 86	823	86	520	20.9	63.2	1.06
1220	chr10	83360008	83360820	CpG: 79	812	79	554	19.5	68.2	0.85
1222	chr10	83543760	83544352	CpG: 65	592	65	375	22	63.3	1.1
1223	chr10	83648461	83648917	CpG: 50	456	50	338	21.9	74.1	0.8
1223	chr10	83722674	83723229	CpG: 50	555	50	345	18	62.2	0.94
1229	chr10	84440223	84441455	CpG: 113	1232	113	824	18.3	66.9	0.83
1229	chr10	84533767	84534328	CpG: 63	561	63	372	22.5	66.3	1.03
1230	chr10	84576273	84577460	CpG: 82	1187	82	729	13.8	61.4	0.73
1230	chr10	84622230	84622676	CpG: 38	446	38	271	17	60.8	0.93
1231	chr10	84754839	84755076	CpG: 32	237	32	174	27	73.4	1
1231	chr10	84758991	84759369	CpG: 32	378	32	225	16.9	59.5	0.96
1231	chr10	84760085	84760328	CpG: 25	243	25	165	20.6	67.9	0.91
1232	chr10	84917514	84917973	CpG: 46	459	46	289	20	63	1.02
1234	chr10	85102420	85103238	CpG: 77	818	77	493	18.8	60.3	1.04
1234	chr10	85184251	85185490	CpG: 167	1239	167	887	27	71.6	1.05
1236	chr10	85386746	85388256	CpG: 133	1510	133	956	17.6	63.3	0.88
1236	chr10	85388358	85388559	CpG: 15	201	15	122	14.9	60.7	0.84
1238	chr10	85598645	85598868	CpG: 23	223	23	149	20.6	66.8	0.93
1239	chr10	85829330	85829651	CpG: 35	321	35	225	21.8	70.1	0.89
1240	chr10	85871823	85872309	CpG: 46	486	46	321	18.9	66	0.87
1240	chr10	85916422	85917222	CpG: 97	800	97	585	24.2	73.1	0.92
1240	chr10	85928425	85928918	CpG: 64	493	64	338	26	68.6	1.1
1240	chr10	85957403	85957884	CpG: 43	481	43	305	17.9	63.4	0.89
1241	chr10	86021770	86022417	CpG: 80	647	80	457	24.7	70.6	0.99
1243	chr10	86300264	86300837	CpG: 52	573	52	360	18.2	62.8	0.92
1246	chr10	86685463	86685798	CpG: 37	335	37	228	22.1	68.1	0.96
1246	chr10	86704861	86705966	CpG: 93	1105	93	691	16.8	62.5	0.87
1247	chr10	86779015	86779531	CpG: 49	516	49	290	19	56.2	1.2
1248	chr10	86908739	86909118	CpG: 31	379	31	251	16.4	66.2	0.86
1249	chr10	87058383	87058611	CpG: 25	228	25	166	21.9	72.8	0.83
1252	chr10	87492445	87493953	CpG: 138	1508	138	936	18.3	62.1	0.95
1257	chr10	88146618	88147197	CpG: 55	579	55	370	19	63.9	0.93
1259	chr10	88356816	88357303	CpG: 47	487	47	299	19.3	61.4	1.03
1259	chr10	88379072	88379755	CpG: 85	683	85	501	24.9	73.4	0.93
1259	chr10	88459494	88459991	CpG: 34	497	34	329	13.7	66.2	0.67
1261	chr10	88730607	88731150	CpG: 36	543	36	298	13.3	54.9	0.88
1261	chr10	88731275	88732090	CpG: 78	815	78	530	19.1	65	0.92
1262	chr10	88826481	88826892	CpG: 37	411	37	265	18	64.5	0.88
1263	chr10	88885817	88886555	CpG: 59	738	59	468	16	63.4	0.8
1266	chr10	89344623	89345135	CpG: 58	512	58	374	22.7	73	0.85
1269	chr10	89685735	89686433	CpG: 64	698	64	488	18.3	69.9	0.75
1269	chr10	89732032	89732462	CpG: 37	430	37	239	17.2	55.6	1.11
1269	chr10	89744948	89745809	CpG: 94	861	94	589	21.8	68.4	0.93
1270	chr10	89873018	89873556	CpG: 60	538	60	387	22.3	71.9	0.87
1272	chr10	90049795	90050172	CpG: 30	377	30	218	15.9	57.8	0.95
1272	chr10	90135095	90135391	CpG: 27	296	27	207	18.2	69.9	0.75
1277	chr10	90828917	90829902	CpG: 111	985	111	643	22.5	65.3	1.06
1279	chr10	90969903	90970147	CpG: 29	244	29	174	23.8	71.3	0.95
1279	chr10	91082300	91083380	CpG: 99	1080	99	723	18.3	66.9	0.82
1280	chr10	91101978	91102217	CpG: 21	239	21	122	17.6	51	1.37
1280	chr10	91123427	91124193	CpG: 82	766	82	535	21.4	69.8	0.88
1280	chr10	91170701	91172103	CpG: 165	1402	165	939	23.5	67	1.05
1280	chr10	91181499	91182011	CpG: 55	512	55	316	21.5	61.7	1.14
1292	chr10	92722069	92722472	CpG: 46	403	46	273	22.8	67.7	1
1295	chr10	93160440	93161666	CpG: 135	1226	135	820	22	66.9	0.99
1296	chr10	93310112	93310563	CpG: 37	451	37	305	16.4	67.6	0.73
1297	chr10	93453370	93453888	CpG: 50	518	50	342	19.3	66	0.93
1298	chr10	93539787	93539997	CpG: 21	210	21	147	20	70	0.84
1299	chr10	93589243	93589698	CpG: 54	455	54	289	23.7	63.5	1.18
1299	chr10	93640822	93641527	CpG: 77	705	77	498	21.8	70.6	0.89
1300	chr10	93833670	93834392	CpG: 78	722	78	499	21.6	69.1	0.92
1300	chr10	93845880	93846433	CpG: 38	553	38	298	13.7	53.9	0.95
1301	chr10	93889173	93889865	CpG: 58	692	58	426	16.8	61.6	0.89
1302	chr10	94035339	94036559	CpG: 128	1220	128	822	21	67.4	0.93
1303	chr10	94147799	94148388	CpG: 63	589	63	419	21.4	71.1	0.85
1303	chr10	94198898	94199118	CpG: 26	220	26	148	23.6	67.3	1.05
1304	chr10	94311884	94312475	CpG: 50	591	50	394	16.9	66.7	0.76
1306	chr10	94514696	94515538	CpG: 102	842	102	628	24.2	74.6	0.87
1307	chr10	94688296	94689126	CpG: 95	830	95	591	22.9	71.2	0.9
1309	chr10	94943600	94945566	CpG: 185	1966	185	1201	18.8	61.1	1.01
1312	chr10	95323488	95324002	CpG: 43	514	43	310	16.7	60.3	0.93
1312	chr10	95414386	95417095	CpG: 210	2709	210	1699	15.5	62.7	0.79
1313	chr10	95501716	95501973	CpG: 27	257	27	167	21	65	1.01
1313	chr10	95514662	95515893	CpG: 141	1231	141	833	22.9	67.7	1
1314	chr10	95563245	95564357	CpG: 117	1112	117	705	21	63.4	1.05
1316	chr10	95940560	95941332	CpG: 88	772	88	535	22.8	69.3	0.95
1322	chr10	96616484	96617784	CpG: 128	1300	128	844	19.7	64.9	0.94
1322	chr10	96618035	96618239	CpG: 17	204	17	108	16.7	52.9	1.2
1339	chr10	98913833	98915907	CpG: 222	2074	222	1317	21.4	63.5	1.06
1341	chr10	99106781	99107741	CpG: 106	960	106	652	22.1	67.9	0.96
1342	chr10	99261496	99264181	CpG: 195	2685	195	1555	14.5	57.9	0.87
1348	chr10	100015456	100016640	CpG: 97	1184	97	777	16.4	65.6	0.77
1351	chr10	100487147	100487810	CpG: 58	663	58	429	17.5	64.7	0.84
1352	chr10	100588950	100589339	CpG: 31	389	31	246	15.9	63.2	0.8
1371	chr10	103028165	103028662	CpG: 39	497	39	309	15.7	62.2	0.81
1373	chr10	103367568	103367772	CpG: 19	204	19	149	18.6	73	0.7
1390	chr10	105573440	105574450	CpG: 79	1010	79	552	15.6	54.7	1.07
1390	chr10	105574850	105575058	CpG: 21	208	21	122	20.2	58.7	1.24
1392	chr10	105799833	105800159	CpG: 25	326	25	195	15.3	59.8	0.87
1392	chr10	105841082	105841866	CpG: 78	784	78	516	19.9	65.8	0.92
1403	chr10	107271870	107272607	CpG: 55	737	55	497	14.9	67.4	0.66
1410	chr10	108161582	108162873	CpG: 149	1291	149	888	23.1	68.8	0.98
1411	chr10	108332143	108333308	CpG: 152	1165	152	824	26.1	70.7	1.04
1427	chr10	110455608	110456050	CpG: 49	442	49	248	22.2	56.1	1.41
1429	chr10	110744922	110745773	CpG: 88	851	88	532	20.7	62.5	1.06
1431	chr10	110919752	110920283	CpG: 58	531	58	357	21.8	67.2	0.97
1431	chr10	111009455	111010438	CpG: 104	983	104	618	21.2	62.9	1.07
1433	chr10	111164482	111165676	CpG: 113	1194	113	806	18.9	67.5	0.84
1434	chr10	111298434	111298840	CpG: 41	406	41	272	20.2	67	0.9
1435	chr10	111472968	111473826	CpG: 95	858	95	572	22.1	66.7	1.01
1435	chr10	111506137	111506897	CpG: 84	760	84	506	22.1	66.6	1
1439	chr10	111972630	111973268	CpG: 49	638	49	382	15.4	59.9	0.87
1441	chr10	112270163	112270423	CpG: 25	260	25	181	19.2	69.6	0.79
1441	chr10	112271836	112272249	CpG: 42	413	42	279	20.3	67.6	0.89
1446	chr10	112928728	112929096	CpG: 40	368	40	230	21.7	62.5	1.13
1460	chr10	114800439	114802201	CpG: 150	1762	150	1133	17	64.3	0.82
1464	chr10	115251058	115251685	CpG: 58	627	58	393	18.5	62.7	0.94
1464	chr10	115315154	115315707	CpG: 52	553	52	318	18.8	57.5	1.15
1465	chr10	115362064	115362593	CpG: 44	529	44	302	16.6	57.1	1.02
1465	chr10	115384251	115385961	CpG: 156	1710	156	1096	18.2	64.1	0.89
1466	chr10	115587398	115587909	CpG: 44	511	44	344	17.2	67.3	0.76
1470	chr10	116113438	116114341	CpG: 65	903	65	576	14.4	63.8	0.72
1472	chr10	116301376	116301579	CpG: 24	203	24	132	23.6	65	1.14
1473	chr10	116418100	116418397	CpG: 20	297	20	185	13.5	62.3	0.7
1473	chr10	116472993	116474365	CpG: 123	1372	123	789	17.9	57.5	1.09
1474	chr10	116581167	116582169	CpG: 120	1002	120	684	24	68.3	1.04
1477	chr10	116949738	116950599	CpG: 112	861	112	582	26	67.6	1.14
1478	chr10	117063294	117063896	CpG: 59	602	59	406	19.6	67.4	0.86
1478	chr10	117073886	117074092	CpG: 18	206	18	123	17.5	59.7	0.99
1478	chr10	117147828	117148852	CpG: 103	1024	103	686	20.1	67	0.91
1479	chr10	117224057	117224549	CpG: 59	492	59	342	24	69.5	0.99
1480	chr10	117375820	117377176	CpG: 156	1356	156	890	23	65.6	1.07
1482	chr10	117629216	117629990	CpG: 76	774	76	527	19.6	68.1	0.85
1482	chr10	117667882	117668099	CpG: 15	217	15	111	13.8	51.2	1.08
1483	chr10	117709874	117710932	CpG: 109	1058	109	637	20.6	60.2	1.14
1483	chr10	117746137	117746486	CpG: 52	349	52	248	29.8	71.1	1.2
1483	chr10	117792294	117793054	CpG: 68	760	68	482	17.9	63.4	0.89
1484	chr10	117845802	117846391	CpG: 71	589	71	348	24.1	59.1	1.41
1486	chr10	118141542	118142296	CpG: 80	754	80	516	21.2	68.4	0.93
1491	chr10	118867982	118869486	CpG: 155	1504	155	943	20.6	62.7	1.05
1494	chr10	119239198	119240393	CpG: 135	1195	135	851	22.6	71.2	0.9
1496	chr10	119453410	119454752	CpG: 145	1342	145	937	21.6	69.8	0.89
1501	chr10	120089622	120089870	CpG: 20	248	20	151	16.1	60.9	0.87
1501	chr10	120105431	120105744	CpG: 23	313	23	178	14.7	56.9	0.93
1501	chr10	120112608	120113331	CpG: 53	723	53	425	14.7	58.8	0.85
1502	chr10	120201290	120201968	CpG: 65	678	65	438	19.2	64.6	0.92
1502	chr10	120208701	120208952	CpG: 27	251	27	167	21.5	66.5	0.99
1502	chr10	120226998	120227574	CpG: 54	576	54	380	18.8	66	0.87
1503	chr10	120414651	120414898	CpG: 20	247	20	138	16.2	55.9	1.05
1504	chr10	120474919	120477610	CpG: 214	2691	214	1585	15.9	58.9	0.92
1504	chr10	120552439	120553188	CpG: 61	749	61	488	16.3	65.2	0.8
1507	chr10	120898367	120899190	CpG: 100	823	100	592	24.3	71.9	0.94
1508	chr10	121033870	121034143	CpG: 23	273	23	167	16.8	61.2	0.94
1510	chr10	121310231	121311024	CpG: 78	793	78	549	19.7	69.2	0.83
1510	chr10	121351001	121351542	CpG: 69	541	69	395	25.5	73	0.96
1510	chr10	121364966	121365648	CpG: 67	682	67	460	19.6	67.4	0.87
1511	chr10	121475503	121476794	CpG: 113	1291	113	860	17.5	66.6	0.81
1512	chr10	121586242	121586510	CpG: 21	268	21	155	15.7	57.8	0.99
1512	chr10	121586706	121587024	CpG: 45	318	45	230	28.3	72.3	1.09
1512	chr10	121606018	121606232	CpG: 18	214	18	137	16.8	64	0.88
1512	chr10	121606892	121607129	CpG: 19	237	19	133	16	56.1	1.04
1512	chr10	121625915	121626707	CpG: 94	792	94	557	23.7	70.3	0.96
1513	chr10	121641588	121642085	CpG: 64	497	64	343	25.8	69	1.1
1513	chr10	121739650	121740164	CpG: 45	514	45	324	17.5	63	0.88
1516	chr10	122047373	122047900	CpG: 78	527	78	385	29.6	73.1	1.11
1516	chr10	122096631	122097215	CpG: 67	584	67	401	22.9	68.7	0.98
1519	chr10	122448598	122449321	CpG: 67	723	67	468	18.5	64.7	0.88
1520	chr10	122678629	122679478	CpG: 99	849	99	625	23.3	73.6	0.86
1521	chr10	122802275	122802612	CpG: 28	337	28	223	16.6	66.2	0.76
1523	chr10	122985224	122986608	CpG: 141	1384	141	771	20.4	55.7	1.33
1523	chr10	123076025	123076570	CpG: 59	545	59	349	21.7	64	1.06
1524	chr10	123196325	123197341	CpG: 102	1016	102	645	20.1	63.5	1
1525	chr10	123264440	123265789	CpG: 133	1349	133	894	19.7	66.3	0.9
1541	chr10	125388967	125389366	CpG: 36	399	36	254	18	63.7	0.92
1546	chr10	125966085	125966921	CpG: 97	836	97	581	23.2	69.5	0.96
1553	chr10	126900951	126901454	CpG: 54	503	54	372	21.5	74	0.79
1553	chr10	126905771	126906066	CpG: 25	295	25	165	16.9	55.9	1.08
1553	chr10	126928336	126928636	CpG: 29	300	29	218	19.3	72.7	0.73
1553	chr10	126978410	126980162	CpG: 176	1752	176	1195	20.1	68.2	0.87
1554	chr10	127030576	127030856	CpG: 35	280	35	202	25	72.1	0.99
1554	chr10	127040964	127042234	CpG: 93	1270	93	809	14.6	63.7	0.72
1554	chr10	127049020	127049263	CpG: 21	243	21	141	17.3	58	1.03
1554	chr10	127059284	127060460	CpG: 102	1176	102	659	17.3	56	1.1
1554	chr10	127063628	127063839	CpG: 20	211	20	145	19	68.7	0.81
1554	chr10	127079603	127080375	CpG: 80	772	80	564	20.7	73.1	0.78
1554	chr10	127081526	127081730	CpG: 26	204	26	153	25.5	75	0.94
1554	chr10	127090960	127091967	CpG: 88	1007	88	674	17.5	66.9	0.78
1554	chr10	127121033	127121283	CpG: 20	250	20	152	16	60.8	0.91
1555	chr10	127164980	127166258	CpG: 135	1278	135	896	21.1	70.1	0.86
1555	chr10	127170598	127171211	CpG: 49	613	49	398	16	64.9	0.78
1555	chr10	127180239	127180475	CpG: 23	236	23	170	19.5	72	0.76
1555	chr10	127188512	127188857	CpG: 37	345	37	262	21.4	75.9	0.78
1555	chr10	127189837	127190100	CpG: 23	263	23	191	17.5	72.6	0.67
1555	chr10	127195381	127195717	CpG: 33	336	33	242	19.6	72	0.76
1555	chr10	127211218	127211758	CpG: 57	540	57	357	21.1	66.1	0.97
1555	chr10	127239295	127239520	CpG: 20	225	20	135	17.8	60	0.99
1555	chr10	127262819	127263131	CpG: 30	312	30	203	19.2	65.1	0.93
1555	chr10	127266238	127266876	CpG: 61	638	61	442	19.1	69.3	0.87
1556	chr10	127288692	127289174	CpG: 37	482	37	274	15.4	56.8	0.95
1556	chr10	127290360	127290708	CpG: 37	348	37	240	21.3	69	0.93
1556	chr10	127311492	127312038	CpG: 56	546	56	337	20.5	61.7	1.08
1556	chr10	127326332	127327247	CpG: 77	915	77	605	16.8	66.1	0.77
1556	chr10	127380387	127380653	CpG: 50	266	50	210	37.6	78.9	1.26
1557	chr10	127511688	127512121	CpG: 38	433	38	281	17.6	64.9	0.84
1557	chr10	127512785	127513196	CpG: 31	411	31	245	15.1	59.6	0.85
1557	chr10	127526221	127526946	CpG: 60	725	60	473	16.6	65.2	0.78
1558	chr10	127534110	127534472	CpG: 33	362	33	243	18.2	67.1	0.82
1558	chr10	127535010	127535219	CpG: 26	209	26	148	24.9	70.8	0.99
1558	chr10	127544437	127544693	CpG: 18	256	18	159	14.1	62.1	0.75
1558	chr10	127593772	127593990	CpG: 19	218	19	129	17.4	59.2	1
1558	chr10	127621648	127621902	CpG: 18	254	18	169	14.2	66.5	0.64
1559	chr10	127666490	127667185	CpG: 65	695	65	386	18.7	55.5	1.24
1559	chr10	127676862	127677409	CpG: 57	547	57	364	20.8	66.5	0.99
1559	chr10	127739625	127740040	CpG: 44	415	44	263	21.2	63.4	1.06
1561	chr10	128035278	128036310	CpG: 95	1032	95	659	18.4	63.9	0.9
1562	chr10	128058706	128059869	CpG: 129	1163	129	782	22.2	67.2	0.99
1562	chr10	128083247	128083990	CpG: 57	743	57	461	15.3	62	0.8
1562	chr10	128092858	128093472	CpG: 54	614	54	427	17.6	69.5	0.76
1562	chr10	128096761	128097485	CpG: 82	724	82	541	22.7	74.7	0.81
1563	chr10	128194009	128195213	CpG: 115	1204	115	827	19.1	68.7	0.82
1563	chr10	128211740	128211946	CpG: 20	206	20	125	19.4	60.7	1.06
1563	chr10	128213199	128213400	CpG: 19	201	19	122	18.9	60.7	1.03
1563	chr10	128232070	128232435	CpG: 46	365	46	262	25.2	71.8	1
1563	chr10	128270359	128270771	CpG: 38	412	38	267	18.4	64.8	0.89
1563	chr10	128303133	128303455	CpG: 23	322	23	179	14.3	55.6	0.92
1564	chr10	128322413	128322847	CpG: 32	434	32	281	14.7	64.7	0.72
1564	chr10	128337602	128338095	CpG: 47	493	47	340	19.1	69	0.8
1564	chr10	128368484	128369261	CpG: 66	777	66	450	17	57.9	1.02
1564	chr10	128376744	128377541	CpG: 83	797	83	548	20.8	68.8	0.88
1564	chr10	128409748	128409952	CpG: 18	204	18	137	17.6	67.2	0.81
1564	chr10	128411345	128411845	CpG: 42	500	42	330	16.8	66	0.78
1565	chr10	128458564	128459458	CpG: 95	894	95	550	21.3	61.5	1.13
1565	chr10	128459651	128459860	CpG: 19	209	19	128	18.2	61.2	0.97
1565	chr10	128525060	128525800	CpG: 58	740	58	490	15.7	66.2	0.72
1565	chr10	128547283	128548018	CpG: 56	735	56	462	15.2	62.9	0.77
1565	chr10	128548861	128549223	CpG: 31	362	31	214	17.1	59.1	0.99
1565	chr10	128565283	128566452	CpG: 92	1169	92	729	15.7	62.4	0.81
1565	chr10	128570120	128570359	CpG: 19	239	19	149	15.9	62.3	0.82
1566	chr10	128589595	128590569	CpG: 81	974	81	606	16.6	62.2	0.86
1566	chr10	128626155	128626554	CpG: 37	399	37	240	18.5	60.2	1.04
1566	chr10	128645754	128645956	CpG: 19	202	19	138	18.8	68.3	0.83
1566	chr10	128668967	128669418	CpG: 35	451	35	284	15.5	63	0.79
1566	chr10	128673785	128673993	CpG: 20	208	20	129	19.2	62	1.02
1566	chr10	128695892	128696208	CpG: 28	316	28	232	17.7	73.4	0.7
1566	chr10	128704529	128705218	CpG: 61	689	61	459	17.7	66.6	0.81
1567	chr10	128743785	128744155	CpG: 37	370	37	263	20	71.1	0.8
1567	chr10	128747783	128748685	CpG: 63	902	63	543	14	60.2	0.77
1567	chr10	128804987	128805758	CpG: 71	771	71	510	18.4	66.1	0.84
1567	chr10	128821444	128822073	CpG: 46	629	46	374	14.6	59.5	0.83
1568	chr10	128891065	128891677	CpG: 57	612	57	400	18.6	65.4	0.88
1568	chr10	128909881	128910349	CpG: 66	468	66	359	28.2	76.7	1.01
1568	chr10	128923104	128923546	CpG: 38	442	38	297	17.2	67.2	0.77
1568	chr10	128933615	128934211	CpG: 42	596	42	374	14.1	62.8	0.73
1580	chr10	130444795	130445008	CpG: 18	213	18	143	16.9	67.1	0.75
1580	chr10	130470357	130470638	CpG: 33	281	33	202	23.5	71.9	0.91
9	chr11	6291320	6292275	CpG: 99	955	99	635	20.7	66.5	0.94
77	chr11	4848796	4849787	CpG: 93	991	93	648	18.8	65.4	0.88
129	chr11	59506008	59506805	CpG: 61	797	61	496	15.3	62.2	0.8
142	chr11	73137871	73138390	CpG: 69	519	69	373	26.6	71.9	1.03
147	chr11	78511866	78512482	CpG: 52	616	52	365	16.9	59.3	0.97
165	chr11	96861685	96862289	CpG: 46	604	46	371	15.2	61.4	0.81
174	chr11	106036775	106037324	CpG: 57	549	57	368	20.8	67	0.93
176	chr11	108920190	108922170	CpG: 170	1980	170	1220	17.2	61.6	0.91
608	chr11	3123323	3123768	CpG: 40	445	40	293	18	65.8	0.88
609	chr11	3192997	3193699	CpG: 54	702	54	421	15.4	60	0.86
609	chr11	3202282	3203193	CpG: 91	911	91	581	20	63.8	0.98
609	chr11	3265989	3266686	CpG: 80	697	80	484	23	69.4	0.95
610	chr11	3288696	3288937	CpG: 19	241	19	139	15.8	57.7	0.95
610	chr11	3289165	3291061	CpG: 164	1896	164	1210	17.3	63.8	0.86
610	chr11	3331816	3332496	CpG: 72	680	72	474	21.2	69.7	0.88
611	chr11	3408802	3409339	CpG: 53	537	53	363	19.7	67.6	0.88
611	chr11	3452179	3452683	CpG: 48	504	48	312	19	61.9	1
611	chr11	3517025	3517261	CpG: 21	236	21	158	17.8	66.9	0.8
611	chr11	3535666	3535984	CpG: 26	318	26	226	16.4	71.1	0.65
612	chr11	3628951	3629564	CpG: 45	613	45	390	14.7	63.6	0.73
612	chr11	3648596	3649551	CpG: 107	955	107	601	22.4	62.9	1.14
613	chr11	3705400	3705644	CpG: 25	244	25	161	20.5	66	0.94
613	chr11	3761708	3762351	CpG: 90	643	90	467	28	72.6	1.06
613	chr11	3774664	3775008	CpG: 40	344	40	256	23.3	74.4	0.84
614	chr11	3863606	3863857	CpG: 28	251	28	170	22.3	67.7	0.97
614	chr11	3894617	3895477	CpG: 55	860	55	499	12.8	58	0.77
614	chr11	3913417	3913970	CpG: 57	553	57	372	20.6	67.3	0.92
615	chr11	3997985	3998819	CpG: 79	834	79	517	18.9	62	0.99
616	chr11	4096554	4096905	CpG: 35	351	35	220	19.9	62.7	1.02
